success,total_time,mouse_move_count,avg_mouse_speed,max_mouse_speed,input_change_count,final_input_length,edit_distance,time_per_character,error_rate,class
1,7510.0,190,0.6230261848842943,2.4285714285714284,5,5,0,1502.0,1.0,2
1,7952.0,204,0.7903786744077603,4.85912657903775,5,5,0,1590.4,1.0,2
1,17530.0,473,0.5651966326855834,4.288094577086753,11,5,0,3506.0,2.2,2
1,7758.0,223,0.5553918802469073,5.177408189003022,5,5,0,1551.6,1.0,2
1,8318.0,248,0.5011315258395679,4.0,5,5,0,1663.6,1.0,2
1,8135.0,253,0.5143859871224055,5.82141639885766,5,5,0,1627.0,1.0,2
1,8331.0,205,0.5482001032467214,3.0413812651491097,5,5,0,1666.2,1.0,2
1,7080.0,179,0.6915390550832263,5.50567888638631,5,5,0,1416.0,1.0,2
1,8665.0,209,0.699655853041596,4.604345773288535,5,5,0,1733.0,1.0,2
1,8914.0,191,0.7047338574151878,5.0,5,5,0,1782.8,1.0,2
1,8006.0,289,0.5052743967092445,3.2360813064912666,5,5,0,1601.2,1.0,2
1,7887.0,208,0.588893882303312,6.718548123582124,5,5,0,1577.4,1.0,2
1,8027.0,171,0.5540631077419063,5.215361924162119,5,5,0,1605.4,1.0,2
1,8023.0,197,0.5964007863408604,3.571428571428572,5,5,0,1604.6,1.0,2
1,8317.0,215,0.6119261740342083,4.85912657903775,5,5,0,1663.4,1.0,2
1,7613.0,254,0.5345255318562512,2.8284271247461903,5,5,0,1522.6,1.0,2
1,7521.0,190,0.5367237788006841,2.432769480846629,5,5,0,1504.2,1.0,2
1,7699.0,184,0.6507552990273199,4.0,5,5,0,1539.8,1.0,2
1,7864.0,220,0.4897580242397958,2.147613768338987,5,5,0,1572.8,1.0,2
1,6565.0,197,0.5798740291789788,6.0,5,5,0,1313.0,1.0,2
1,6826.0,235,0.5134739277261389,3.5021859063232177,5,5,0,1365.2,1.0,2
1,6845.0,214,0.706457306790988,12.041594578792294,5,5,0,1369.0,1.0,2
1,8226.0,188,0.4567353614059659,6.020797289396147,5,5,0,1645.2,1.0,2
1,7340.0,183,0.5859364331582062,4.617358552246079,5,5,0,1468.0,1.0,2
1,6756.0,198,0.5505444286036784,3.6,5,5,0,1351.2,1.0,2
1,13464.0,299,0.5671338572020997,32.984845004941285,10,5,0,2692.8,2.0,2
1,7945.0,185,0.7100789576530332,5.70087712549569,5,5,0,1589.0,1.0,2
1,6570.0,190,0.5985739991379051,5.754225500544023,5,5,0,1314.0,1.0,2
1,7235.0,191,0.6153366082927192,6.674994798166929,5,5,0,1447.0,1.0,2
1,7817.0,204,0.6006915527212872,4.669047011971501,5,5,0,1563.4,1.0,2
1,6952.0,205,0.6096797970671566,5.008156612273744,5,5,0,1390.4,1.0,2
1,8369.0,235,0.4807785082798856,4.447221354708778,5,5,0,1673.8,1.0,2
1,7507.0,203,0.5686465746426481,3.092329219213245,5,5,0,1501.4,1.0,2
1,8322.0,199,0.6610120337412995,4.714285714285714,5,5,0,1664.4,1.0,2
1,6956.0,242,0.5886228673115863,7.610519036176178,5,5,0,1391.2,1.0,2
1,7567.0,217,0.5664379362153656,4.5,5,5,0,1513.4,1.0,2
1,5985.0,217,0.5647290938043816,4.678556282539399,5,5,0,1197.0,1.0,2
1,7944.0,201,0.5485290768775359,4.804164859785725,5,5,0,1588.8,1.0,2
1,8176.0,183,0.6263423920702209,7.340905181848413,5,5,0,1635.2,1.0,2
1,8811.0,193,0.4142642068928973,6.7679801680823175,5,5,0,1762.2,1.0,2
1,13445.0,317,0.3010944113377251,2.5221243250702594,5,5,0,2689.0,1.0,2
1,7836.0,191,0.5605133541911165,3.2058973436118907,5,5,0,1567.2,1.0,2
1,8439.0,191,0.6326372154429223,6.166666666666667,5,5,0,1687.8,1.0,2
1,9369.0,236,0.509771994870974,5.006246098625197,5,5,0,1873.8,1.0,2
1,7936.0,243,0.4673968533431015,3.0413812651491097,5,5,0,1587.2,1.0,2
1,8727.0,236,0.5136183935764077,4.591473908568056,5,5,0,1745.4,1.0,2
1,7737.0,203,0.6366863845670362,3.5355339059327378,5,5,0,1547.4,1.0,2
1,8701.0,221,0.5414764314747595,5.190803834132479,5,5,0,1740.2,1.0,2
1,7675.0,244,0.4906842766422348,3.2,5,5,0,1535.0,1.0,2
1,7639.0,224,0.5236719685040438,2.2857142857142856,5,5,0,1527.8,1.0,2
1,8578.0,183,0.7435969553299844,4.626895640200471,5,5,0,1715.6,1.0,2
1,7878.0,236,0.6044866648680357,6.823672031978091,5,5,0,1575.6,1.0,2
1,9288.0,239,0.5415517490382091,3.84654629081036,5,5,0,1857.6,1.0,2
1,8678.0,229,0.5388359465873955,11.3382342344633,5,5,0,1735.6,1.0,2
1,6618.0,230,0.5287198517816493,3.34995854037363,5,5,0,1323.6,1.0,2
1,7538.0,236,0.7015145463279638,8.551023330572779,5,5,0,1507.6,1.0,2
1,9162.0,279,0.424274120299519,7.666666666666667,5,5,0,1832.4,1.0,2
1,8681.0,243,0.4884769492582637,1.7670452681218545,5,5,0,1736.2,1.0,2
1,7939.0,225,0.5536616366797387,3.333333333333333,5,5,0,1587.8,1.0,2
1,7540.0,324,0.3885967990145295,2.634155559226539,5,5,0,1508.0,1.0,2
1,7567.0,203,0.5448479738803427,3.171049598406741,5,5,0,1513.4,1.0,2
1,6716.0,198,0.6454691870013094,3.847798793538399,5,5,0,1343.2,1.0,2
1,8743.0,190,0.6716261974728303,8.25,5,5,0,1748.6,1.0,2
1,8533.0,188,0.5484572244670954,3.2981132516043417,5,5,0,1706.6,1.0,2
1,14312.0,436,0.519490258583818,5.160683390910983,5,5,0,2862.4,1.0,2
1,8900.0,208,0.5337849444763516,3.030457633656632,5,5,0,1780.0,1.0,2
1,7410.0,222,0.5618792299383587,5.459446451386399,5,5,0,1482.0,1.0,2
1,8522.0,190,0.6700840333761169,6.50213640104372,5,5,0,1704.4,1.0,2
1,6743.0,220,0.5109197086988478,2.838231060987734,5,5,0,1348.6,1.0,2
1,6583.0,199,0.4891983616163889,2.432769480846629,5,5,0,1316.6,1.0,2
1,7322.0,211,0.5419889009679886,4.437778447716876,5,5,0,1464.4,1.0,2
1,15864.0,287,0.4913978266634085,3.571428571428572,9,5,0,3172.8,1.8,2
1,6577.0,258,0.4708846820515722,3.34995854037363,5,5,0,1315.4,1.0,2
1,6093.0,194,0.6244533222221842,8.54400374531753,5,5,0,1218.6,1.0,2
1,5943.0,145,0.800296453319497,4.182080333801271,5,5,0,1188.6,1.0,2
1,6836.0,152,0.7405766815093591,4.693375946776241,5,5,0,1367.2,1.0,2
1,9831.0,203,0.5423358344198561,2.683281572999748,5,5,0,1966.2,1.0,2
1,7364.0,253,0.6057000691564279,5.439837932759935,5,5,0,1472.8,1.0,2
1,7531.0,178,0.6652443648750244,3.75,5,5,0,1506.2,1.0,2
0,10845.0,279,0.4291163829761915,3.881043674065006,5,5,1,2169.0,1.0,2
1,15912.0,233,0.5664526933280677,6.020797289396147,5,5,0,3182.4,1.0,2
1,8447.0,263,0.4232357331694887,2.5,5,5,0,1689.4,1.0,2
1,10159.0,267,0.5381253571279228,5.798706752371601,5,5,0,2031.8,1.0,2
1,9773.0,207,0.4771842788387727,1.8626292586293285,5,5,0,1954.6,1.0,2
1,7104.0,222,0.5384806887336419,3.8,5,5,0,1420.8,1.0,2
1,8377.0,209,0.5412544920974215,2.6666666666666665,5,5,0,1675.4,1.0,2
1,9265.0,286,0.4523026710660475,5.169354139756941,5,5,0,1853.0,1.0,2
1,7688.0,278,0.472216932462407,4.693375946776241,5,5,0,1537.6,1.0,2
1,9227.0,218,0.5811813969424343,4.617358552246079,5,5,0,1845.4,1.0,2
1,7668.0,174,0.6900683217973258,3.571428571428572,5,5,0,1533.6,1.0,2
1,8498.0,257,0.5336508713981302,5.4,5,5,0,1699.6,1.0,2
1,7960.0,182,0.588368877563925,3.1666666666666665,5,5,0,1592.0,1.0,2
1,11111.0,218,0.5663038881780806,3.255764119219941,5,5,0,2222.2,1.0,2
1,10009.0,191,0.5967029582399117,2.4083189157584592,5,5,0,2001.8,1.0,2
1,9571.0,275,0.479663378063189,3.059411708155671,5,5,0,1914.2,1.0,2
1,8513.0,188,0.6468513730445246,13.341664064126334,5,5,0,1702.6,1.0,2
1,11396.0,252,0.4508947247644265,4.5,5,5,0,2279.2,1.0,2
1,8839.0,214,0.4694009028280406,3.2,5,5,0,1767.8,1.0,2
1,12158.0,166,0.685405255986214,4.346134936801766,5,5,0,2431.6,1.0,2
1,7650.0,221,0.7702843472907982,8.288211172770904,5,5,0,1530.0,1.0,2
1,11631.0,259,0.4153942660970793,2.217739242322861,5,5,0,2326.2,1.0,2
1,9276.0,225,0.5557798639786232,4.576510072581994,5,5,0,1855.2,1.0,2
1,10344.0,235,0.5059541067091978,2.6,5,5,0,2068.8,1.0,2
1,9080.0,224,0.5749976648493813,5.688682721958671,5,5,0,1816.0,1.0,2
1,8945.0,267,0.4409102537727606,3.370624736026114,5,5,0,1789.0,1.0,2
1,8279.0,207,0.5975061862579886,3.3624577988399484,5,5,0,1655.8,1.0,2
1,7485.0,234,0.5354565640815805,4.0,5,5,0,1497.0,1.0,2
1,7578.0,248,0.5244812767194008,4.678556282539399,5,5,0,1515.6,1.0,2
1,8529.0,234,0.4958233210333537,4.123105625617661,5,5,0,1705.8,1.0,2
1,8042.0,228,0.5937358818369386,4.288094577086753,5,5,0,1608.4,1.0,2
1,8725.0,247,0.5205307047741893,3.2,5,5,0,1745.0,1.0,2
1,8124.0,223,0.5156929838857696,4.004996878900157,5,5,0,1624.8,1.0,2
1,8109.0,206,0.6135224232044602,4.2793106921559225,5,5,0,1621.8,1.0,2
1,9331.0,175,0.7290211782660709,3.2857142857142856,5,5,0,1866.2,1.0,2
1,7393.0,176,0.6651873051276487,4.0,5,5,0,1478.6,1.0,2
1,9250.0,214,0.4830779081178315,2.173067468400883,5,5,0,1850.0,1.0,2
1,8593.0,225,0.6547294326936862,4.203982562732046,5,5,0,1718.6,1.0,2
1,15314.0,266,0.4779039033960693,5.3030603409344526,5,5,0,3062.8,1.0,2
1,7375.0,218,0.634298626814128,6.791538853603062,5,5,0,1475.0,1.0,2
1,7645.0,163,0.6855417528792253,5.006246098625197,5,5,0,1529.0,1.0,2
1,6749.0,215,0.6259240904115169,9.617692030835672,5,5,0,1349.8,1.0,2
1,10381.0,337,0.4023627675138089,2.0,5,5,0,2076.2,1.0,2
1,8981.0,231,0.4901976608129064,3.335033579979644,5,5,0,1796.2,1.0,2
1,7409.0,194,0.6312066701669993,2.44532039551767,5,5,0,1481.8,1.0,2
1,5954.0,190,0.5667750953664357,3.1558174334820746,5,5,0,1190.8,1.0,2
1,7605.0,188,0.7072384789624243,3.5,5,5,0,1521.0,1.0,2
1,10209.0,222,0.5330063482837997,4.307089551908953,5,5,0,2041.8,1.0,2
1,7866.0,229,0.4860801922141118,3.2888184094918107,5,5,0,1573.2,1.0,2
1,7467.0,184,0.61793988194195,4.055175020198813,5,5,0,1493.4,1.0,2
1,8434.0,265,0.5446215627316371,2.7142857142857144,5,5,0,1686.8,1.0,2
1,6583.0,192,0.5860398194039996,2.852873794770615,5,5,0,1316.6,1.0,2
1,6505.0,185,0.6076693978861637,3.4058772731852804,5,5,0,1301.0,1.0,2
1,8052.0,222,0.5581623410347081,7.0,5,5,0,1610.4,1.0,2
1,10611.0,208,0.7364602270685201,3.0184617127124724,5,5,0,2122.2,1.0,2
1,6779.0,237,0.5242866590187948,2.833333333333333,5,5,0,1355.8,1.0,2
1,8173.0,261,0.4490394834727994,4.044749683231337,5,5,0,1634.6,1.0,2
1,7924.0,196,0.6623502085762013,6.4398930287872185,5,5,0,1584.8,1.0,2
1,8896.0,242,0.5283102398413301,7.363574011458174,5,5,0,1779.2,1.0,2
1,7634.0,197,0.5831437199418608,3.0184617127124724,5,5,0,1526.8,1.0,2
1,7032.0,214,0.5280429255462651,2.8607120563572552,5,5,0,1406.4,1.0,2
1,8681.0,248,0.481328731324546,3.571428571428572,5,5,0,1736.2,1.0,2
1,7749.0,284,0.4490486802521606,2.4,5,5,0,1549.8,1.0,2
1,9359.0,257,0.4520970395337443,2.6,5,5,0,1871.8,1.0,2
1,13522.0,286,0.452387878793231,3.475864303027554,5,5,0,2704.4,1.0,2
1,7466.0,224,0.5813783539575276,5.0039984012787215,5,5,0,1493.2,1.0,2
1,8096.0,178,0.6792575899641994,4.465285602310796,5,5,0,1619.2,1.0,2
1,7583.0,189,0.5744629593906221,2.838231060987734,5,5,0,1516.6,1.0,2
1,7626.0,212,0.607498595493337,4.0,5,5,0,1525.2,1.0,2
1,9111.0,228,0.5398188968392169,3.72677996249965,5,5,0,1822.2,1.0,2
1,9895.0,287,0.494116000481286,3.113590282044901,5,5,0,1979.0,1.0,2
0,8988.0,264,0.4551129012966243,3.4,5,5,1,1797.6,1.0,2
1,8734.0,210,0.6201009969059771,3.335416016031584,5,5,0,1746.8,1.0,2
1,6993.0,181,0.6912576118462584,4.0025502074634,5,5,0,1398.6,1.0,2
1,7574.0,166,0.7714197014578407,4.638965401897281,5,5,0,1514.8,1.0,2
1,10581.0,244,0.4969090584782525,3.82099463490856,5,5,0,2116.2,1.0,2
1,5794.0,171,0.6701243743973506,4.510758115384841,5,5,0,1158.8,1.0,2
0,9752.0,250,0.4789069780121708,4.019950248448356,6,6,1,1625.3333333333333,1.0,2
1,7626.0,200,0.6504169909107249,3.0539369037759925,5,5,0,1525.2,1.0,2
1,7891.0,205,0.5815696657572498,3.059411708155671,5,5,0,1578.2,1.0,2
1,8546.0,244,0.5099948311151599,2.8607120563572552,5,5,0,1709.2,1.0,2
1,7475.0,254,0.4828429736550843,2.852873794770615,5,5,0,1495.0,1.0,2
0,9321.0,240,0.5257317317831963,4.123105625617661,5,5,1,1864.2,1.0,2
1,9450.0,240,0.570009810629229,3.5,5,5,0,1890.0,1.0,2
1,7824.0,252,0.4850822583291219,4.166666666666667,5,5,0,1564.8,1.0,2
1,8002.0,240,0.5503001112201923,7.802563681252463,5,5,0,1600.4,1.0,2
1,9200.0,217,0.5612317400912774,2.6352313834736494,5,5,0,1840.0,1.0,2
1,8718.0,204,0.5593463185222104,2.1618208500602223,5,5,0,1743.6,1.0,2
1,11551.0,265,0.4253068416286666,3.5794552658190883,5,5,0,2310.2,1.0,2
1,7535.0,232,0.5784892550992727,4.5,5,5,0,1507.0,1.0,2
1,7727.0,234,0.5919538777089096,6.254998001598402,5,5,0,1545.4,1.0,2
1,7495.0,249,0.4770219610688949,3.2882366094914763,5,5,0,1499.0,1.0,2
1,10201.0,178,0.6919804251635716,3.475864303027554,5,5,0,2040.2,1.0,2
1,8780.0,230,0.5615324078523135,3.6666666666666665,5,5,0,1756.0,1.0,2
1,7645.0,246,0.4766209260909776,2.386303510546059,5,5,0,1529.0,1.0,2
1,8093.0,215,0.5857305676524983,4.031128874149275,5,5,0,1618.6,1.0,2
1,7216.0,180,0.7088939623418151,3.25,5,5,0,1443.2,1.0,2
1,5672.0,187,0.6973014110013985,3.717031951787911,5,5,0,1134.4,1.0,2
1,6668.0,212,0.5841627203900022,4.123105625617661,5,5,0,1333.6,1.0,2
1,14956.0,497,0.4377708440188151,2.833333333333333,7,5,0,2991.2,1.4,2
1,8774.0,221,0.5352717361800515,2.432769480846629,5,5,0,1754.8,1.0,2
1,8431.0,213,0.563959706600239,2.0203050891044216,5,5,0,1686.2,1.0,2
1,10839.0,327,0.4628699209476223,3.0,5,5,0,2167.8,1.0,2
1,10480.0,259,0.5036126060148454,2.5055493963954847,5,5,0,2096.0,1.0,2
1,8233.0,183,0.6876314764805678,16.507574019219177,5,5,0,1646.6,1.0,2
1,8185.0,248,0.5154950603453483,4.346134936801766,5,5,0,1637.0,1.0,2
1,8315.0,225,0.6023322093981669,3.857142857142857,5,5,0,1663.0,1.0,2
1,9131.0,213,0.5587894758848816,5.160683390910983,5,5,0,1826.2,1.0,2
1,7993.0,183,0.6730109309543142,3.622154055254967,5,5,0,1598.6,1.0,2
1,8325.0,282,0.5041795964317953,7.071067811865476,5,5,0,1665.0,1.0,2
1,8029.0,273,0.474414939680451,3.4058772731852804,5,5,0,1605.8,1.0,2
1,7201.0,206,0.5852408071005331,3.760171390892826,5,5,0,1440.2,1.0,2
1,7692.0,268,0.4981216155474626,4.004996878900157,5,5,0,1538.4,1.0,2
1,8955.0,214,0.5664899792644221,3.8,5,5,0,1791.0,1.0,2
1,6974.0,228,0.5476153371244501,4.0,5,5,0,1394.8,1.0,2
1,7106.0,254,0.5382462047951077,3.333333333333333,5,5,0,1421.2,1.0,2
1,11152.0,259,0.5034149321975535,2.303502213799585,5,5,0,2230.4,1.0,2
1,7677.0,234,0.533963655473332,6.324555320336758,5,5,0,1535.4,1.0,2
1,7377.0,203,0.6698787628916412,5.754225500544023,5,5,0,1475.4,1.0,2
1,9254.0,361,0.3954265971140257,3.865804501581067,5,5,0,1850.8,1.0,2
1,8698.0,267,0.4800654176659982,1.8439088914585773,5,5,0,1739.6,1.0,2
1,7738.0,216,0.5278196819908503,3.370624736026114,5,5,0,1547.6,1.0,2
1,9338.0,164,0.7422450408751913,3.1558174334820746,5,5,0,1867.6,1.0,2
1,6905.0,233,0.5600307199090641,3.0539369037759925,5,5,0,1381.0,1.0,2
1,7509.0,237,0.5677638163834319,3.84654629081036,5,5,0,1501.8,1.0,2
1,7151.0,227,0.5483202380385402,4.85912657903775,5,5,0,1430.2,1.0,2
1,7648.0,218,0.661111508850553,5.190803834132479,5,5,0,1529.6,1.0,2
1,10722.0,276,0.5617733535433436,4.5,5,5,0,2144.4,1.0,2
1,8236.0,242,0.4918934958957908,2.5221243250702594,5,5,0,1647.2,1.0,2
1,8387.0,284,0.4994256279589648,2.4,5,5,0,1677.4,1.0,2
1,19755.0,229,0.5518906241866866,4.123105625617661,5,5,0,3951.0,1.0,2
1,7844.0,194,0.5986792673331942,4.6696419087073,5,5,0,1568.8,1.0,2
1,8012.0,214,0.5921415274056274,5.0039984012787215,5,5,0,1602.4,1.0,2
1,15778.0,496,0.3991594311223404,6.477653896280659,6,5,0,3155.6,1.2,2
1,9184.0,244,0.526685285903646,4.6696419087073,5,5,0,1836.8,1.0,2
1,7724.0,225,0.5100834935888382,5.540256712864887,5,5,0,1544.8,1.0,2
1,7728.0,259,0.6004897732086178,3.70060055186242,5,5,0,1545.6,1.0,2
1,17796.0,314,0.4372833599968361,3.2576440717118227,7,5,0,3559.2,1.4,2
1,6601.0,209,0.6300571867744431,5.035871324805669,5,5,0,1320.2,1.0,2
1,7292.0,217,0.4827338534930438,3.2,5,5,0,1458.4,1.0,2
1,34460.0,400,0.646218845731246,5.408326913195984,5,5,0,6892.0,1.0,2
1,10151.0,266,0.3722388915975614,3.6,4,5,0,2030.2,0.8,2
1,8832.0,231,0.5389326733388233,3.6666666666666665,5,5,0,1766.4,1.0,2
1,6393.0,206,0.5829382081935299,3.333333333333333,5,5,0,1278.6,1.0,2
1,9082.0,236,0.548795406444253,10.277402395547233,5,5,0,1816.4,1.0,2
1,6435.0,223,0.5367652691590591,4.196559437338057,5,5,0,1287.0,1.0,2
1,16627.0,243,0.4508260576042657,3.059411708155671,9,5,0,3325.4,1.8,2
1,11081.0,292,0.4011672484755422,2.432769480846629,5,5,0,2216.2,1.0,2
1,7229.0,224,0.5288997447850122,4.02289366866535,5,5,0,1445.8,1.0,2
1,8902.0,284,0.4257241872645182,2.748737083745107,5,5,0,1780.4,1.0,2
1,13722.0,218,0.5320305442569099,3.4525353003264136,5,5,0,2744.4,1.0,2
1,7590.0,269,0.4704927041029759,3.5,5,5,0,1518.0,1.0,2
1,8307.0,206,0.6821439683719246,4.667038675648618,5,5,0,1661.4,1.0,2
1,11687.0,266,0.3669061721230504,2.0,5,5,0,2337.4,1.0,2
1,6499.0,234,0.5104392838810309,2.6068982272706656,5,5,0,1299.8,1.0,2
1,8438.0,181,0.6873671316721062,4.010191099319486,5,5,0,1687.6,1.0,2
1,11496.0,195,0.6876465017785413,2.982944716831586,5,5,0,2299.2,1.0,2
1,7449.0,212,0.6023137184451357,2.4,5,5,0,1489.8,1.0,2
1,8060.0,194,0.7063709431285713,6.223720260226275,5,5,0,1612.0,1.0,2
1,7485.0,197,0.5708706603017019,4.004996878900157,5,5,0,1497.0,1.0,2
1,7810.0,169,0.7755237366266182,5.798706752371601,5,5,0,1562.0,1.0,2
1,8096.0,92,0.431351325481964,1.355261854357877,5,5,0,1619.2,1.0,2
1,8902.0,294,0.4291992898919348,2.1852940772540506,5,5,0,1780.4,1.0,2
1,9496.0,220,0.5341638980190124,2.729281882077543,5,5,0,1899.2,1.0,2
1,6613.0,227,0.5159109699677562,3.2888184094918107,5,5,0,1322.6,1.0,2
1,8253.0,277,0.4245995804819453,2.6100766272276377,5,5,0,1650.6,1.0,2
1,10377.0,147,0.7076243745331456,3.70060055186242,5,5,0,2075.4,1.0,2
1,10806.0,248,0.5521636999265763,6.26418390534633,5,5,0,2161.2,1.0,2
1,9199.0,292,0.4229912731489834,3.313546715640914,5,5,0,1839.8,1.0,2
1,7553.0,219,0.5575593221651185,8.139410298049853,5,5,0,1510.6,1.0,2
1,14668.0,202,0.4908549277100605,3.3526109228480423,5,5,0,2933.6,1.0,2
1,9139.0,274,0.4171818113596768,3.534090536243709,5,5,0,1827.8,1.0,2
1,15501.0,284,0.4472895500116773,3.562926387738658,5,5,0,3100.2,1.0,2
1,9213.0,270,0.4723502873526058,4.010191099319486,5,5,0,1842.6,1.0,2
1,7747.0,210,0.563038816794741,2.5,5,5,0,1549.4,1.0,2
1,6506.0,242,0.4730860990998822,3.2857142857142856,5,5,0,1301.2,1.0,2
1,7230.0,184,0.5868310989920623,4.123105625617661,5,5,0,1446.0,1.0,2
1,8287.0,175,0.6890216199695924,3.857142857142857,5,5,0,1657.4,1.0,2
1,7053.0,148,0.7198699189552397,3.3374973990834644,5,5,0,1410.6,1.0,2
1,7912.0,208,0.5418090994202801,2.80713376952364,5,5,0,1582.4,1.0,2
1,8994.0,211,0.5965108781410295,4.560701700396551,5,5,0,1798.8,1.0,2
1,8997.0,214,0.5816406617795115,4.346134936801766,5,5,0,1799.4,1.0,2
1,7375.0,233,0.5513176814966693,4.0,5,5,0,1475.0,1.0,2
1,8604.0,249,0.508911871349367,2.75,5,5,0,1720.8,1.0,2
1,7853.0,225,0.4675188134800891,3.6704525909242074,5,5,0,1570.6,1.0,2
1,8177.0,238,0.5073458501713873,4.0,5,5,0,1635.4,1.0,2
1,11108.0,233,0.4778500968386801,4.362084109434133,5,5,0,2221.6,1.0,2
1,6752.0,207,0.5558761673771261,2.6666666666666665,5,5,0,1350.4,1.0,2
1,7538.0,275,0.4348768447646957,2.0,5,5,0,1507.6,1.0,2
1,8410.0,194,0.6112211738328515,3.857142857142857,5,5,0,1682.0,1.0,2
1,9852.0,232,0.5341117259738437,3.531603350069515,5,5,0,1970.4,1.0,2
1,7730.0,288,0.4092692562618653,4.0,5,5,0,1546.0,1.0,2
1,8480.0,242,0.5525189493524972,5.830951894845301,5,5,0,1696.0,1.0,2
1,7371.0,289,0.4712011564653739,3.5,5,5,0,1474.2,1.0,2
1,12293.0,247,0.4170981637474442,2.571428571428572,5,5,0,2458.6,1.0,2
1,9935.0,282,0.3799704751901588,2.6076809620810595,5,5,0,1987.0,1.0,2
1,7310.0,193,0.5379554468140026,5.727613425813193,5,5,0,1462.0,1.0,2
1,8647.0,229,0.4911336613782878,4.384315479321969,5,5,0,1729.4,1.0,2
1,8717.0,166,0.6392185055338633,2.6,5,5,0,1743.4,1.0,2
1,7839.0,229,0.647551269129612,7.397447007057383,5,5,0,1567.8,1.0,2
1,6333.0,245,0.496842484789788,2.833333333333333,5,5,0,1266.6,1.0,2
1,8377.0,262,0.4251499608031875,2.1852940772540506,5,5,0,1675.4,1.0,2
1,11496.0,194,0.5484532320600852,3.1841621957571333,5,5,0,2299.2,1.0,2
1,7457.0,236,0.4342502863948267,2.8,4,5,0,1491.4,0.8,2
1,8601.0,252,0.4505785324146161,10.0,5,5,0,1720.2,1.0,2
1,8663.0,322,0.5413527796047245,2.857142857142857,5,5,0,1732.6,1.0,2
1,9537.0,263,0.5029697236936106,4.816637831516919,5,5,0,1907.4,1.0,2
1,7870.0,269,0.424853177359473,2.571428571428572,5,5,0,1574.0,1.0,2
1,8561.0,216,0.4793597049904489,3.8,3,5,0,1712.2,0.6,2
1,7069.0,210,0.5283517893922877,2.7737839769925143,5,5,0,1413.8,1.0,2
1,10334.0,286,0.4275215623967413,3.20624390837628,5,5,0,2066.8,1.0,2
1,8152.0,299,0.4220117430342068,2.0615528128088303,5,5,0,1630.4,1.0,2
1,7584.0,225,0.5626018797512119,3.142857142857143,5,5,0,1516.8,1.0,2
1,7663.0,277,0.4533277347062315,2.432769480846629,5,5,0,1532.6,1.0,2
1,6873.0,228,0.5341378081054453,3.370624736026114,4,5,0,1374.6,0.8,2
1,11416.0,332,0.5094631144629974,4.123105625617661,5,5,0,2283.2,1.0,2
1,9237.0,273,0.4734046110080811,6.368324391514267,5,5,0,1847.4,1.0,2
1,10591.0,283,0.4703232131588872,4.179978734661485,5,5,0,2118.2,1.0,2
1,7377.0,213,0.4618367366358232,4.031128874149275,4,5,0,1475.4,0.8,2
1,12394.0,316,0.3012338329906466,1.8571428571428568,6,5,0,2478.8,1.2,2
1,6282.0,160,0.6877079443848741,3.3374973990834644,5,5,0,1256.4,1.0,2
1,7944.0,296,0.371429131680234,5.301135804365564,5,5,0,1588.8,1.0,2
1,8942.0,206,0.5332724938446405,2.6666666666666665,5,5,0,1788.4,1.0,2
1,9109.0,325,0.4114979271993919,2.8713930346059686,5,5,0,1821.8,1.0,2
1,8238.0,252,0.5056999232775494,3.083861877846129,5,5,0,1647.6,1.0,2
1,8579.0,278,0.4747547058478796,2.8607120563572552,5,5,0,1715.8,1.0,2
1,8791.0,278,0.4667757294640667,5.835713800003866,5,5,0,1758.2,1.0,2
1,8142.0,227,0.4456917562190267,2.173067468400883,5,5,0,1628.4,1.0,2
1,10076.0,250,0.4910310354409272,3.5355339059327378,5,5,0,2015.2,1.0,2
1,8437.0,272,0.4698576935830059,2.7737839769925143,5,5,0,1687.4,1.0,2
1,7064.0,233,0.5568063110725251,4.693375946776241,5,5,0,1412.8,1.0,2
1,7499.0,200,0.5609557478133518,2.5872528966106905,5,5,0,1499.8,1.0,2
1,6990.0,185,0.5814248511759069,2.2857142857142856,5,5,0,1398.0,1.0,2
1,8128.0,200,0.483189868695955,2.4083189157584592,5,5,0,1625.6,1.0,2
1,8037.0,279,0.406181936633549,3.574284572341944,4,5,0,1607.4,0.8,2
1,6895.0,224,0.4869412371635765,2.571428571428572,4,5,0,1379.0,0.8,2
1,9444.0,242,0.4516338005046965,2.333333333333333,5,5,0,1888.8,1.0,2
1,6596.0,217,0.54952606366895,3.5,5,5,0,1319.2,1.0,2
1,8402.0,201,0.5889066865387826,4.947726750741192,5,5,0,1680.4,1.0,2
1,6732.0,210,0.5640075253421716,2.729281882077543,5,5,0,1346.4,1.0,2
1,8087.0,174,0.5601728532182164,3.3374973990834644,5,5,0,1617.4,1.0,2
1,7027.0,198,0.7392347421479853,3.847798793538399,5,5,0,1405.4,1.0,2
1,8716.0,251,0.5274944999297001,2.7613402542968157,5,5,0,1743.2,1.0,2
1,8069.0,204,0.5391741712326127,2.7737839769925143,5,5,0,1613.8,1.0,2
1,10330.0,279,0.4866908679619827,3.8677103916231097,6,5,0,2066.0,1.2,2
1,7416.0,176,0.5609360308324184,3.333333333333333,5,5,0,1483.2,1.0,2
1,7629.0,172,0.5981224558896312,2.7142857142857144,5,5,0,1525.8,1.0,2
1,7184.0,186,0.6476478702539157,2.571428571428572,5,5,0,1436.8,1.0,2
