attempt_id,success,correct_answer,user_answer,total_time,mouse_move_count,avg_mouse_speed,max_mouse_speed,click_count,avg_click_interval,keypress_count,backspace_count,input_change_count,final_input_length,edit_distance,time_per_character,error_rate
1742915198705,True,gmmne,gmmne,8600.0,262,0.5618454841934347,3.574284572341944,0,0,0,0,5,5,0,1720.0,1.0
1742915211695,True,8w875,8w875,26410.0,421,0.41584496706799934,2.7737839769925143,0,0,0,0,8,5,0,5282.0,1.6
1742926294921,True,ccf2w,ccf2w,6486.0,129,0.4337384800662551,4.166666666666667,0,0,0,0,5,5,0,1297.2,1.0
1742926328645,True,m2nf4,m2nf4,8764.0,178,0.4875804615564041,2.4776781245530843,0,0,0,0,5,5,0,1752.8,1.0
1742926351451,True,8gecm,8gecm,17494.0,245,0.44120685068370674,2.4660966430902955,0,0,0,0,5,5,0,3498.8,1.0
1742926373008,True,c6745,c6745,10033.0,228,0.4454601677408766,2.1618208500602223,0,0,0,0,5,5,0,2006.6,1.0
1742926386482,True,m8gmx,m8gmx,8697.0,221,0.4912897865097777,3.1943828249996997,0,0,0,0,5,5,0,1739.4,1.0
1742926398865,True,y2436,y2436,8904.0,134,0.5902147140200946,3.013574729961284,0,0,0,0,5,5,0,1780.8,1.0
1742926411131,True,7pn5g,7pn5g,9042.0,221,0.6274041323253067,6.20966987850401,0,0,0,0,5,5,0,1808.4,1.0
1742926423740,True,gng6e,gng6e,9594.0,266,0.39367620492638417,2.142857142857143,0,0,0,0,5,5,0,1918.8,1.0
1742926436728,True,24pew,24pew,8267.0,181,0.6044307110070786,3.7579846965616874,0,0,0,0,5,5,0,1653.4,1.0
1742926448337,True,mmg38,mmg38,8681.0,254,0.5465103679164147,5.96657355607052,0,0,0,0,5,5,0,1736.2,1.0
1742926461345,True,3ye2e,3ye2e,9930.0,246,0.4148733316478255,4.079215610874227,0,0,0,0,5,5,0,1986.0,1.0
1742926624981,True,d666m,d666m,11061.0,246,0.4305811476914574,5.892556509887896,0,0,0,0,5,5,0,2212.2,1.0
1742926639672,True,23n88,23n88,10903.0,154,0.7692325601446436,4.714285714285714,0,0,0,0,5,5,0,2180.6,1.0
1742926654008,True,5325m,5325m,9849.0,250,0.42905740236561224,3.3374973990834644,0,0,0,0,5,5,0,1969.8,1.0
1742926667380,True,244e2,244e2,8138.0,242,0.5307695397003516,3.0413812651491097,0,0,0,0,5,5,0,1627.6,1.0
1742926679330,True,58pnp,58pnp,8302.0,200,0.5818232557852584,3.8477987935383986,0,0,0,0,5,5,0,1660.4,1.0
1742926691024,True,4fc36,4fc36,7598.0,221,0.5016922176643559,3.006659275674582,0,0,0,0,5,5,0,1519.6,1.0
1742926702010,True,dmw8n,dmw8n,12105.0,155,0.5150600041460541,3.5714285714285716,0,0,0,0,5,5,0,2421.0,1.0
1742926717647,True,8npd5,8npd5,9617.0,225,0.4626796177747875,3.34995854037363,0,0,0,0,5,5,0,1923.4,1.0
1742926730664,True,e84n2,e84n2,10027.0,266,0.4118761557753225,2.4083189157584592,0,0,0,0,5,5,0,2005.4,1.0
1742926744230,True,nb267,nb267,8057.0,188,0.5852926091186716,5.531726674375732,0,0,0,0,5,5,0,1611.4,1.0
1742926755592,True,8y63f,8y63f,11289.0,342,0.3571458885981954,2.668332812825267,0,0,0,0,5,5,0,2257.8,1.0
1742926770379,True,5dxnm,5dxnm,9115.0,223,0.4876842812083526,2.729281882077543,0,0,0,0,5,5,0,1823.0,1.0
1742926782933,True,fc2ff,fc2ff,6901.0,188,0.5467359814665346,3.7170319517879107,0,0,0,0,5,5,0,1380.2,1.0
1742926793193,True,3den6,3den6,8308.0,239,0.5259125568809875,5.035871324805669,0,0,0,0,5,5,0,1661.6,1.0
1742926805011,True,865wm,865wm,8329.0,250,0.4484049821988643,3.142857142857143,0,0,0,0,5,5,0,1665.8,1.0
1742926816911,True,6xpme,6xpme,8980.0,230,0.5015834670007568,8.081220356417687,0,0,0,0,5,5,0,1796.0,1.0
1742926829425,True,n6f4b,n6f4b,8437.0,190,0.6465566018602044,4.384315479321969,0,0,0,0,5,5,0,1687.4,1.0
